time,測站氣壓(hPa),氣溫(℃),相對溼度(%),風速(m/s),風向(360degree),降水量(mm),pm25,03F2100N,03F2100S,03F2125N,03F2129S
2025-05-17 02:00:00,1001.9,23.9,93.0,1.3,81.0,0.0,10.0,235.0,295.0,305.0,432.0
2025-05-17 03:00:00,1001.9,23.7,93.0,1.3,89.0,0.0,12.0,229.0,235.0,285.0,334.0
2025-05-17 04:00:00,1001.7,23.7,93.0,1.3,86.0,0.0,14.0,338.0,422.0,397.0,614.0
2025-05-17 05:00:00,1002.2,23.6,93.0,0.7,98.0,0.0,19.0,722.0,834.0,901.0,1270.0
2025-05-17 06:00:00,1002.3,24.0,92.0,0.5,77.0,0.0,20.0,1587.0,1672.0,1864.0,2781.0
2025-05-17 07:00:00,1002.7,29.0,74.0,0.1,0.0,0.0,16.0,2773.0,3400.0,3357.0,5199.0
2025-05-17 08:00:00,1002.8,31.1,66.0,0.6,305.0,0.0,8.0,3147.0,4433.0,3953.0,6472.0
2025-05-17 09:00:00,1003.1,31.7,61.0,0.9,278.0,0.0,10.0,3202.0,5042.0,4179.0,7000.0
2025-05-17 10:00:00,1002.9,32.8,61.0,0.6,263.0,0.0,9.0,3506.0,4817.0,4740.0,6833.0
2025-05-17 11:00:00,1003.0,32.5,59.0,1.3,300.0,0.0,9.0,3487.0,4688.0,4872.0,6887.0
2025-05-17 12:00:00,1002.5,33.2,60.0,2.2,268.0,0.0,9.0,3239.0,3853.0,4449.0,5455.0
2025-05-17 13:00:00,1001.8,33.3,62.0,1.6,280.0,0.0,12.0,3536.0,3750.0,4965.0,5264.0
2025-05-17 14:00:00,1001.0,33.1,63.0,2.4,315.0,0.0,11.0,4013.0,3998.0,5464.0,5456.0
2025-05-17 15:00:00,1000.4,32.0,67.0,2.0,282.0,0.0,9.333333333333334,4229.0,3754.0,5896.0,5243.0
2025-05-17 16:00:00,999.9,31.5,67.0,2.3,288.0,0.0,7.666666666666666,4740.0,3821.0,6503.0,5073.0
2025-05-17 17:00:00,1000.7,31.0,64.0,1.2,203.0,0.0,6.0,4891.0,3683.0,6325.0,5122.0
2025-05-17 18:00:00,1000.8,27.6,78.0,1.4,153.0,0.0,9.0,3527.0,2966.0,4817.0,4021.0
2025-05-17 19:00:00,1001.4,26.7,84.0,1.3,73.0,0.0,6.0,2890.0,2456.0,4137.0,3380.0
2025-05-17 20:00:00,1002.0,26.0,89.0,1.3,99.0,0.0,5.0,2497.0,2212.0,3675.0,3183.0
2025-05-17 21:00:00,1002.7,25.7,91.0,1.2,86.0,0.0,6.0,2151.0,2284.0,3108.0,3106.0
2025-05-17 22:00:00,1003.0,25.2,93.0,1.2,102.0,0.0,6.0,1517.0,1664.0,2119.0,2446.0
2025-05-17 23:00:00,1002.8,24.9,93.0,0.8,66.0,0.0,6.0,962.0,1057.0,1385.0,1462.0
2025-05-18 00:00:00,1002.4,24.5,93.0,1.5,81.0,0.0,5.0,635.0,684.0,936.0,924.0
2025-05-18 01:00:00,1002.1,24.3,94.0,1.2,101.0,0.0,11.0,381.0,424.0,572.0,568.0
2025-05-18 02:00:00,1001.9,24.1,94.0,1.0,64.0,0.0,10.0,242.0,307.0,345.0,402.0
2025-05-18 03:00:00,1001.7,24.5,93.0,1.2,64.0,0.0,11.0,240.0,274.0,314.0,354.0
2025-05-18 04:00:00,1001.7,24.9,93.0,1.1,83.0,0.0,8.0,304.0,382.0,385.0,607.0
2025-05-18 05:00:00,1001.9,25.1,93.0,0.7,90.0,0.0,7.0,508.0,729.0,597.0,1157.0
2025-05-18 06:00:00,1002.3,25.6,91.0,1.0,80.0,0.0,8.0,1004.0,1222.0,1243.0,2023.0
2025-05-18 07:00:00,1002.7,29.4,75.0,0.5,277.0,0.0,7.0,1609.0,2050.0,2018.0,3395.0
2025-05-18 08:00:00,1002.6,31.7,66.0,0.3,210.0,0.0,7.0,2113.0,2913.0,2662.0,4699.0
2025-05-18 09:00:00,1002.4,31.9,62.0,1.5,217.0,0.0,6.0,2716.0,3598.0,3549.0,5544.0
2025-05-18 10:00:00,1002.2,33.5,57.0,0.9,211.0,0.0,7.0,3472.0,3611.0,4400.0,5629.0
2025-05-18 11:00:00,1001.9,32.3,61.0,1.9,253.0,0.0,12.0,3747.0,3292.0,4954.0,4879.0
2025-05-18 12:00:00,1001.5,33.4,62.0,2.9,288.0,0.0,10.0,3813.0,2858.0,5309.0,3955.0
2025-05-18 13:00:00,1000.8,32.1,73.0,2.0,281.0,0.0,6.0,4524.0,3112.0,6441.0,4456.0
2025-05-18 14:00:00,999.9,32.7,67.0,2.3,293.0,0.0,12.0,5133.0,3359.0,6963.0,4806.0
2025-05-18 15:00:00,999.3,32.8,64.0,1.3,310.0,0.0,7.0,5176.0,3179.0,7170.0,4720.0
2025-05-18 16:00:00,999.5,28.9,67.0,1.6,109.0,0.0,6.0,4934.0,3236.0,6499.0,4698.0
2025-05-18 17:00:00,999.8,26.7,83.0,1.3,96.0,0.5,6.0,4916.0,3162.0,6700.0,4534.0
2025-05-18 18:00:00,1000.0,26.2,90.0,0.8,79.0,0.0,6.0,4417.0,2731.0,6316.0,3847.0
2025-05-18 19:00:00,1000.6,25.8,92.0,1.1,62.0,0.0,4.0,3897.0,2966.0,5766.0,4007.0
2025-05-18 20:00:00,1001.2,25.4,93.0,1.0,69.0,0.0,6.0,3627.0,2899.0,5654.0,4043.0
2025-05-18 21:00:00,1001.8,25.3,92.0,1.1,55.0,0.0,5.0,2866.0,2457.0,4196.0,3434.0
2025-05-18 22:00:00,1002.4,25.0,93.0,0.9,89.0,0.0,4.0,1672.0,1524.0,2420.0,2166.0
2025-05-18 23:00:00,1002.6,24.6,93.0,1.1,81.0,0.0,5.0,858.0,848.0,1200.0,1054.0
2025-05-19 00:00:00,1001.7,24.4,94.0,1.4,78.0,0.0,6.0,444.0,495.0,636.0,631.0
2025-05-19 01:00:00,1001.4,24.0,94.0,0.8,88.0,0.0,6.0,235.0,280.0,343.0,378.0
2025-05-19 02:00:00,1000.9,23.8,95.0,1.5,98.0,0.0,4.0,194.0,198.0,258.0,275.0
2025-05-19 03:00:00,1000.8,23.6,95.0,0.9,92.0,0.0,6.0,196.0,174.0,232.0,230.0
2025-05-19 04:00:00,1000.7,23.5,95.0,1.4,99.0,0.0,8.0,317.0,245.0,367.0,368.0
2025-05-19 05:00:00,1000.7,23.3,95.0,1.1,103.0,0.0,5.0,769.0,619.0,901.0,1023.0
2025-05-19 06:00:00,1001.1,23.9,93.0,0.9,92.0,0.0,5.0,2555.0,1743.0,2931.0,2876.0
2025-05-19 07:00:00,1001.1,26.2,84.0,1.4,83.0,0.0,6.0,5185.0,3764.0,5862.0,5353.0
2025-05-19 08:00:00,1001.2,30.4,68.0,1.1,150.0,0.0,8.0,3993.0,4287.0,4748.0,5751.0
2025-05-19 09:00:00,1001.2,31.5,66.0,1.0,201.0,0.0,10.0,3392.0,4144.0,4102.0,5680.0
2025-05-19 10:00:00,1000.8,31.9,64.0,1.4,240.0,0.0,12.0,3237.0,3818.0,3912.0,5012.0
2025-05-19 11:00:00,1000.5,33.2,57.0,1.7,250.0,0.0,13.0,3145.0,3443.0,3983.0,4463.0
2025-05-19 12:00:00,1000.1,34.1,53.0,2.2,243.0,0.0,14.0,2969.0,2977.0,3736.0,3903.0
2025-05-19 13:00:00,999.5,33.4,65.0,2.5,287.0,0.0,15.0,3327.0,3044.0,4295.0,3865.0
2025-05-19 14:00:00,998.7,32.8,68.0,2.2,291.0,0.0,11.0,3656.0,3256.0,4704.0,4007.0
2025-05-19 15:00:00,998.3,31.9,67.0,1.9,283.0,0.0,11.0,3959.0,3152.0,5208.0,3927.0
2025-05-19 16:00:00,998.6,31.4,65.0,1.5,260.0,0.0,8.0,4206.0,3383.0,5586.0,4072.0
2025-05-19 17:00:00,998.7,30.8,63.0,1.4,274.0,0.0,8.0,4588.0,4104.0,5935.0,4977.0
2025-05-19 18:00:00,999.3,29.7,65.0,1.2,276.0,0.0,9.0,3375.0,3151.0,4285.0,3796.0
2025-05-19 19:00:00,999.9,29.0,68.0,0.6,265.0,0.0,9.0,2218.0,2093.0,3084.0,2507.0
2025-05-19 20:00:00,1000.5,27.4,80.0,0.9,89.0,0.0,9.0,1665.0,1691.0,2333.0,2273.0
2025-05-19 21:00:00,1001.2,26.7,83.0,1.1,82.0,0.0,7.0,1228.0,1436.0,1753.0,1872.0
2025-05-19 22:00:00,1001.4,26.0,85.0,1.0,82.0,0.0,11.0,947.0,952.0,1280.0,1352.0
2025-05-19 23:00:00,1001.1,25.3,89.0,1.4,73.0,0.0,10.0,608.0,582.0,772.0,794.0
2025-05-20 00:00:00,1000.8,25.0,90.0,1.1,75.0,0.0,9.0,366.0,349.0,491.0,502.0
2025-05-20 01:00:00,1000.4,24.7,91.0,0.9,101.0,0.0,7.0,243.0,270.0,336.0,372.0
2025-05-20 02:00:00,1000.0,24.8,89.0,0.6,101.0,0.0,9.0,195.0,217.0,264.0,313.0
2025-05-20 03:00:00,1000.2,24.6,90.0,0.3,133.0,0.0,7.0,205.0,173.0,262.0,254.0
2025-05-20 04:00:00,1000.6,24.5,90.0,0.5,73.0,0.0,13.0,314.0,321.0,386.0,456.0
2025-05-20 05:00:00,1001.1,24.1,92.0,0.8,85.0,0.0,8.0,663.0,596.0,781.0,964.0
2025-05-20 06:00:00,1001.8,24.5,91.0,1.2,107.0,0.0,9.0,2248.0,1459.0,2471.0,2371.0
2025-05-20 07:00:00,1002.4,28.1,79.0,0.2,0.0,0.0,9.0,4866.0,3594.0,5408.0,5114.0
2025-05-20 08:00:00,1002.6,28.7,75.0,0.9,72.0,0.0,9.0,3996.0,4197.0,4557.0,5609.0
2025-05-20 09:00:00,1002.5,31.1,64.0,1.4,261.0,0.0,11.0,3277.0,3923.0,3829.0,5367.0
2025-05-20 10:00:00,1002.3,31.7,61.0,1.7,259.0,0.0,15.0,3076.0,3927.0,3723.0,5090.0
2025-05-20 11:00:00,1001.9,33.1,57.0,1.8,276.0,0.0,12.0,3207.0,3172.0,3789.0,4022.0
2025-05-20 12:00:00,1000.9,33.1,57.0,1.6,267.0,0.0,13.0,2808.0,2816.0,3592.0,3597.0
2025-05-20 13:00:00,1000.0,33.9,55.0,1.5,272.0,0.0,11.0,3282.0,2961.0,4130.0,3645.0
2025-05-20 14:00:00,999.4,34.5,56.0,2.1,289.0,0.0,8.0,3584.0,3117.0,4495.0,3836.0
2025-05-20 15:00:00,999.0,33.9,57.0,2.2,270.0,0.0,13.0,3701.0,3130.0,4826.0,3809.0
2025-05-20 16:00:00,998.8,33.3,53.0,2.5,287.0,0.0,8.0,4227.0,3397.0,5769.0,3955.0
2025-05-20 17:00:00,999.3,32.6,52.0,1.3,303.0,0.0,11.0,4588.0,4082.0,5909.0,5060.0
2025-05-20 18:00:00,1000.0,30.8,57.0,0.8,252.0,0.0,8.0,3341.0,3069.0,4314.0,3638.0
2025-05-20 19:00:00,1000.6,27.8,73.0,1.4,89.0,0.0,10.0,2142.0,2011.0,3060.0,2544.0
2025-05-20 20:00:00,1001.3,26.8,79.0,1.5,90.0,0.0,13.0,1581.0,1836.0,2237.0,2310.0
2025-05-20 21:00:00,1001.3,26.5,79.0,1.4,89.0,0.0,10.0,1209.0,1501.0,1638.0,1992.0
2025-05-20 22:00:00,1001.5,26.3,80.0,1.5,76.0,0.0,6.0,877.0,1003.0,1194.0,1482.0
2025-05-20 23:00:00,1001.1,25.5,84.0,1.2,88.0,0.0,5.0,567.0,595.0,768.0,820.0
2025-05-21 00:00:00,1001.0,25.4,85.0,1.6,71.0,0.0,11.0,378.0,367.0,472.0,553.0
2025-05-21 01:00:00,1000.8,25.0,86.0,1.6,83.0,0.0,9.0,236.0,272.0,293.0,365.0
2025-05-21 02:00:00,1000.5,24.8,87.0,1.2,88.0,0.0,9.0,221.0,215.0,328.0,278.0
2025-05-21 03:00:00,1000.4,24.6,89.0,1.3,80.0,0.0,8.0,227.0,180.0,273.0,233.0
2025-05-21 04:00:00,1000.3,24.6,90.0,1.4,87.0,0.0,12.0,286.0,247.0,350.0,346.0
2025-05-21 05:00:00,1000.7,24.8,92.0,0.6,75.0,0.0,10.0,641.0,621.0,757.0,967.0
2025-05-21 06:00:00,1001.4,25.6,89.0,0.9,94.0,0.0,9.0,2233.0,1408.0,2449.0,2343.0
2025-05-21 07:00:00,1002.1,26.8,86.0,0.5,116.0,0.0,11.0,4849.0,3574.0,5382.0,5147.0
2025-05-21 08:00:00,1002.3,29.6,74.0,0.2,0.0,0.0,9.0,3916.0,4226.0,4493.0,5671.0
2025-05-21 09:00:00,1002.5,31.3,63.0,0.8,220.0,0.0,7.0,3479.0,3939.0,3766.0,5316.0
2025-05-21 10:00:00,1002.3,32.1,61.0,0.7,288.0,0.0,5.0,3134.0,3460.0,3733.0,4597.0
2025-05-21 11:00:00,1002.0,32.7,59.0,0.6,160.0,0.0,6.0,3030.0,3111.0,3728.0,4076.0
2025-05-21 12:00:00,1001.4,32.7,60.0,1.0,101.0,0.0,6.0,2925.0,2772.0,3578.0,3584.0
2025-05-21 13:00:00,1000.5,33.4,62.0,1.3,265.0,0.0,7.0,3304.0,3119.0,4206.0,3855.0
2025-05-21 14:00:00,999.9,32.1,69.0,1.2,290.0,0.0,9.0,3607.0,3156.0,4512.0,3883.0
2025-05-21 15:00:00,999.6,31.5,73.0,1.7,281.0,0.0,10.0,3818.0,3096.0,4977.0,3879.0
2025-05-21 16:00:00,999.3,31.1,71.0,1.2,299.0,0.0,6.0,4344.0,3374.0,5815.0,4059.0
2025-05-21 17:00:00,999.3,30.6,72.0,0.5,136.0,0.0,9.0,4576.0,4054.0,5729.0,4999.0
2025-05-21 18:00:00,999.3,30.1,60.0,1.0,199.0,0.0,7.0,3227.0,3274.0,4144.0,3894.0
2025-05-21 19:00:00,999.9,27.4,76.0,1.2,69.0,0.0,6.0,2019.0,2168.0,2956.0,2603.0
2025-05-21 20:00:00,1000.3,26.8,81.0,0.5,70.0,0.0,8.0,1509.0,1706.0,2113.0,2176.0
2025-05-21 21:00:00,1000.9,26.4,85.0,0.4,125.0,0.0,6.0,1305.0,1467.0,1764.0,1911.0
2025-05-21 22:00:00,1000.7,25.9,85.0,0.6,83.0,0.0,9.0,889.0,1031.0,1184.0,1381.0
2025-05-21 23:00:00,1000.1,25.7,85.0,0.8,109.0,0.0,7.0,605.0,625.0,804.0,808.0
2025-05-22 00:00:00,999.6,24.6,88.0,0.7,75.0,0.0,9.0,326.0,408.0,466.0,544.0
2025-05-22 01:00:00,999.2,23.8,90.0,1.8,64.0,0.0,8.0,232.0,293.0,353.0,381.0
2025-05-22 02:00:00,998.6,24.1,88.0,0.6,79.0,0.0,5.0,227.0,245.0,282.0,317.0
2025-05-22 03:00:00,998.3,23.7,90.0,1.7,78.0,0.0,10.0,241.0,234.0,266.0,299.0
2025-05-22 04:00:00,998.6,23.9,90.0,1.0,100.0,0.0,8.0,301.0,283.0,355.0,407.0
2025-05-22 05:00:00,999.0,23.6,91.0,1.1,56.0,0.0,10.0,646.0,582.0,751.0,888.0
2025-05-22 06:00:00,999.5,24.3,87.0,0.9,109.0,0.0,9.0,2175.0,1426.0,2428.0,2360.0
2025-05-22 07:00:00,1000.3,29.0,71.0,0.1,0.0,0.0,7.0,4878.0,3620.0,5401.0,5120.0
2025-05-22 08:00:00,1000.5,29.9,68.0,0.6,74.0,0.0,7.0,4106.0,4151.0,4614.0,5615.0
2025-05-22 09:00:00,1000.5,32.0,60.0,0.8,258.0,0.0,10.0,3251.0,3814.0,3759.0,5218.0
2025-05-22 10:00:00,999.9,33.1,54.0,1.2,235.0,0.0,8.0,3194.0,3540.0,3710.0,4597.0
2025-05-22 11:00:00,999.4,33.7,51.0,1.0,203.0,0.0,11.0,2990.0,3217.0,3543.0,4211.0
2025-05-22 12:00:00,998.6,33.7,51.0,1.9,286.0,0.0,19.0,2992.0,2810.0,3771.0,3689.0
2025-05-22 13:00:00,997.4,35.2,47.0,1.3,242.0,0.0,10.0,3163.0,3019.0,4067.0,3748.0
2025-05-22 14:00:00,997.0,34.7,53.0,1.7,276.0,0.0,9.0,3570.0,3164.0,4527.0,3942.0
2025-05-22 15:00:00,996.4,34.5,59.0,1.8,271.0,0.0,8.0,3710.0,3090.0,4870.0,3808.0
2025-05-22 16:00:00,996.1,33.4,61.0,2.1,275.0,0.0,13.0,4233.0,3395.0,5704.0,4124.0
2025-05-22 17:00:00,996.7,30.9,70.0,1.6,280.0,0.0,13.0,4504.0,4098.0,5830.0,5048.0
2025-05-22 18:00:00,997.4,30.0,75.0,0.9,311.0,0.0,17.0,3457.0,3108.0,4508.0,3747.0
2025-05-22 19:00:00,997.8,29.2,78.0,0.5,261.0,0.0,16.0,2200.0,2091.0,3073.0,2546.0
2025-05-22 20:00:00,998.8,27.7,86.0,1.0,80.0,0.0,17.0,1562.0,1825.0,2176.0,2262.0
2025-05-22 21:00:00,998.9,27.0,88.0,1.2,71.0,0.0,17.0,1206.0,1617.0,1668.0,2100.0
2025-05-22 22:00:00,998.9,26.5,89.0,1.1,97.0,0.0,11.0,928.0,1124.0,1243.0,1659.0
2025-05-22 23:00:00,998.6,26.0,90.0,0.9,86.0,0.0,15.0,565.0,639.0,772.0,863.0
2025-05-23 00:00:00,997.4,25.6,89.0,1.3,108.0,0.0,15.0,329.0,408.0,467.0,587.0
2025-05-23 01:00:00,996.6,25.2,90.0,1.7,74.0,0.0,15.0,229.0,274.0,342.0,368.0
2025-05-23 02:00:00,996.3,24.7,92.0,1.1,86.0,0.0,16.0,199.0,235.0,267.0,300.0
2025-05-23 03:00:00,996.1,24.5,93.0,0.9,73.0,0.0,15.0,218.0,198.0,274.0,268.0
2025-05-23 04:00:00,996.2,24.6,92.0,1.4,92.0,0.0,12.0,317.0,304.0,371.0,414.0
2025-05-23 05:00:00,997.1,24.8,90.0,1.4,95.0,0.0,12.0,612.0,613.0,724.0,912.0
2025-05-23 06:00:00,998.5,25.0,90.0,1.3,88.0,0.0,9.0,2182.0,1420.0,2444.0,2353.0
2025-05-23 07:00:00,999.2,27.6,76.0,1.3,89.0,0.0,8.0,4674.0,3441.0,5145.0,5059.0
2025-05-23 08:00:00,999.1,30.6,64.0,1.9,108.0,0.0,11.0,3947.0,4028.0,4527.0,5530.0
2025-05-23 09:00:00,998.7,31.8,56.0,1.7,121.0,0.0,11.0,3265.0,3884.0,3697.0,5315.0
2025-05-23 10:00:00,998.4,32.7,55.0,1.8,214.0,0.0,13.0,3260.0,3574.0,3872.0,4793.0
2025-05-23 11:00:00,998.3,33.5,53.0,2.4,231.0,0.0,11.0,3199.0,3213.0,3892.0,4261.0
2025-05-23 12:00:00,997.9,33.0,58.0,2.1,224.0,0.0,7.0,3084.0,3058.0,3837.0,3961.0
2025-05-23 13:00:00,997.5,33.2,61.0,2.8,260.0,0.0,10.0,3793.0,3265.0,4694.0,4269.0
2025-05-23 14:00:00,996.8,33.0,58.0,1.9,260.0,0.0,7.0,3886.0,3646.0,5048.0,4509.0
2025-05-23 15:00:00,996.7,34.0,53.0,2.2,274.0,0.0,9.0,4201.0,3717.0,5490.0,4658.0
2025-05-23 16:00:00,996.3,33.0,55.0,1.9,280.0,0.0,8.0,4862.0,4062.0,6454.0,5004.0
2025-05-23 17:00:00,996.4,32.0,60.0,1.2,245.0,0.0,8.0,5106.0,4530.0,6360.0,5980.0
2025-05-23 18:00:00,996.5,30.1,73.0,0.9,84.0,0.0,9.0,4170.0,4210.0,5012.0,5297.0
2025-05-23 19:00:00,996.9,28.4,79.0,1.2,81.0,0.0,9.0,2823.0,3244.0,3939.0,4265.0
2025-05-23 20:00:00,997.9,27.8,81.0,0.5,103.0,0.0,12.0,2187.0,2814.0,3061.0,3785.0
2025-05-23 21:00:00,998.8,26.8,85.0,1.5,83.0,0.0,9.0,1841.0,2462.0,2390.0,3498.0
2025-05-23 22:00:00,999.9,26.5,87.0,1.2,87.0,0.0,10.0,1184.0,1858.0,1615.0,2611.0
2025-05-23 23:00:00,999.5,26.9,84.0,1.4,96.0,0.0,10.0,790.0,1074.0,1028.0,1430.0
2025-05-24 00:00:00,999.0,27.5,80.0,1.2,93.0,0.0,7.0,478.0,738.0,650.0,994.0
2025-05-24 01:00:00,998.4,27.1,82.0,0.3,222.0,0.0,12.0,337.0,422.0,471.0,605.0
2025-05-24 02:00:00,998.3,25.8,88.0,0.3,81.0,0.0,16.0,249.0,335.0,306.0,458.0
2025-05-24 03:00:00,998.2,25.6,88.0,0.9,93.0,0.0,10.0,234.0,265.0,306.0,347.0
2025-05-24 04:00:00,998.5,25.8,84.0,1.8,105.0,0.0,9.0,298.0,388.0,392.0,597.0
2025-05-24 05:00:00,998.6,26.0,80.0,0.9,89.0,0.0,7.0,656.0,819.0,806.0,1245.0
2025-05-24 06:00:00,999.1,26.4,77.0,1.5,92.0,0.0,6.0,1461.0,1591.0,1732.0,2676.0
2025-05-24 07:00:00,999.4,28.8,67.0,1.2,81.0,0.0,8.0,2744.0,3322.0,3296.0,5268.0
2025-05-24 08:00:00,999.7,29.8,65.0,1.1,107.0,0.0,7.0,3211.0,4393.0,3982.0,6393.0
2025-05-24 09:00:00,999.8,29.5,70.0,1.3,92.0,0.0,8.0,3178.0,4736.0,4073.0,6850.0
2025-05-24 10:00:00,999.4,31.4,64.0,0.8,195.0,0.0,8.0,3330.0,4735.0,4473.0,6732.0
2025-05-24 11:00:00,999.2,30.1,70.0,1.1,187.0,0.0,6.0,3437.0,3984.0,4614.0,5726.0
2025-05-24 12:00:00,998.8,29.6,81.0,2.3,269.0,2.0,4.0,3407.0,3465.0,4373.0,4816.0
2025-05-24 13:00:00,999.2,26.0,87.0,2.3,97.0,1.0,8.0,3648.0,3644.0,5079.0,5074.0
2025-05-24 14:00:00,998.8,28.6,81.0,1.6,99.0,1.0,7.0,3770.0,3988.0,5356.0,5487.0
2025-05-24 15:00:00,998.8,28.3,80.0,1.3,95.0,0.0,6.0,3942.0,3664.0,5584.0,5111.0
2025-05-24 16:00:00,998.7,28.2,77.0,1.2,92.0,0.0,10.0,4120.0,3438.0,5782.0,4743.0
2025-05-24 17:00:00,998.8,27.8,80.0,0.9,57.0,0.0,7.0,4255.0,3512.0,5921.0,4729.0
2025-05-24 18:00:00,999.3,26.6,87.0,0.9,90.0,0.0,7.0,3299.0,2711.0,4635.0,3629.0
2025-05-24 19:00:00,999.9,25.9,90.0,0.8,77.0,0.0,10.0,2592.0,2417.0,3818.0,3228.0
2025-05-24 20:00:00,1000.7,25.6,91.0,0.9,86.0,0.0,8.0,2233.0,2224.0,3282.0,3012.0
2025-05-24 21:00:00,1001.5,25.3,92.0,0.6,79.0,0.0,8.0,1824.0,2020.0,2763.0,2824.0
2025-05-24 22:00:00,1002.1,25.1,89.0,0.0,0.0,0.0,12.0,1361.0,1519.0,2068.0,2159.0
2025-05-24 23:00:00,1002.6,24.8,87.0,0.2,0.0,0.0,9.0,1030.0,1026.0,1538.0,1426.0
2025-05-25 00:00:00,1002.0,24.3,91.0,0.0,0.0,0.0,8.0,664.0,689.0,1018.0,938.0
2025-05-25 01:00:00,1001.6,24.1,89.0,0.2,0.0,0.0,6.0,446.0,372.0,661.0,561.0
2025-05-25 02:00:00,1001.1,24.0,88.0,0.6,226.0,0.0,11.0,298.0,278.0,428.0,418.0
2025-05-25 03:00:00,1001.1,24.0,87.0,0.0,0.0,0.0,7.0,278.0,209.0,356.0,331.0
2025-05-25 04:00:00,1001.1,23.4,91.0,0.3,340.0,0.0,6.0,321.0,394.0,402.0,659.0
2025-05-25 05:00:00,1001.5,23.1,87.0,0.3,253.0,0.0,12.0,517.0,763.0,604.0,1253.0
2025-05-25 06:00:00,1001.9,23.2,86.0,0.1,0.0,0.0,11.0,961.0,1060.0,1101.0,1801.0
2025-05-25 07:00:00,1002.5,22.9,92.0,0.0,0.0,0.5,13.0,1719.0,2051.0,2063.0,3269.0
2025-05-25 08:00:00,1003.2,23.4,83.0,0.9,245.0,0.0,16.0,2356.0,2840.0,3074.0,4396.0
2025-05-25 09:00:00,1003.3,24.1,80.0,0.4,300.0,0.0,19.0,2841.0,3260.0,3607.0,5316.0
2025-05-25 10:00:00,1003.6,25.0,78.0,0.9,195.0,0.0,15.0,3341.0,3601.0,4430.0,5688.0
2025-05-25 11:00:00,1003.4,26.8,69.0,0.5,263.0,0.0,13.0,3760.0,3325.0,5069.0,4951.0
2025-05-25 12:00:00,1002.8,27.8,64.0,2.0,316.0,0.0,14.0,3710.0,2695.0,5053.0,4010.0
2025-05-25 13:00:00,1002.7,27.9,65.0,1.4,315.0,0.0,12.0,4401.0,2904.0,6043.0,4196.0
2025-05-25 14:00:00,1002.2,27.7,65.0,2.0,319.0,0.0,12.0,4757.0,3196.0,6627.0,4643.0
2025-05-25 15:00:00,1002.1,27.5,66.0,1.7,287.0,0.0,10.0,5157.0,3233.0,7116.0,4587.0
2025-05-25 16:00:00,1002.0,26.8,64.0,1.6,225.0,0.0,7.0,5305.0,3267.0,7205.0,4652.0
2025-05-25 17:00:00,1002.0,26.1,65.0,1.4,193.0,0.0,12.0,4833.0,3194.0,6917.0,4383.0
2025-05-25 18:00:00,1002.4,24.3,72.0,0.6,327.0,0.0,11.0,4174.0,2703.0,6079.0,3582.0
2025-05-25 19:00:00,1002.7,23.8,74.0,0.9,242.0,0.0,10.0,3776.0,2629.0,5591.0,3678.0
2025-05-25 20:00:00,1003.4,23.2,76.0,0.7,231.0,0.0,13.0,3561.0,2730.0,5426.0,3813.0
2025-05-25 21:00:00,1003.7,22.5,81.0,0.7,64.0,0.0,13.0,2797.0,2287.0,4213.0,3188.0
2025-05-25 22:00:00,1004.2,22.4,83.0,0.2,0.0,0.0,13.0,1594.0,1467.0,2373.0,2010.0
2025-05-25 23:00:00,1004.5,22.2,84.0,0.6,74.0,0.0,15.0,825.0,810.0,1183.0,1068.0
2025-05-26 00:00:00,1004.0,21.9,81.0,0.4,28.0,0.0,16.0,443.0,467.0,670.0,593.0
2025-05-26 01:00:00,1003.4,21.6,86.0,0.6,90.0,0.0,12.0,259.0,246.0,372.0,341.0
2025-05-26 02:00:00,1003.6,21.3,85.0,0.0,0.0,0.0,14.0,171.0,198.0,264.0,268.0
2025-05-26 03:00:00,1003.0,21.2,86.0,0.1,0.0,0.0,12.0,193.0,142.0,245.0,215.0
2025-05-26 04:00:00,1003.2,21.0,81.0,0.0,0.0,0.0,13.0,298.0,244.0,386.0,362.0
2025-05-26 05:00:00,1003.1,20.7,87.0,0.1,0.0,0.0,14.0,730.0,548.0,875.0,889.0
2025-05-26 06:00:00,1003.7,21.0,83.0,0.7,72.0,0.0,11.0,2457.0,1558.0,2794.0,2680.0
2025-05-26 07:00:00,1004.5,21.5,84.0,0.6,109.0,0.0,18.0,5009.0,3610.0,5601.0,5130.0
2025-05-26 08:00:00,1005.2,22.1,79.0,0.5,127.0,0.0,14.0,3987.0,3993.0,4773.0,5481.0
2025-05-26 09:00:00,1005.5,22.3,81.0,1.1,236.0,0.0,19.0,3381.0,3597.0,3898.0,4990.0
2025-05-26 10:00:00,1006.0,21.1,88.0,0.7,122.0,1.0,23.0,3279.0,3494.0,3930.0,4594.0
2025-05-26 11:00:00,1006.2,22.3,89.0,0.8,81.0,0.0,21.0,3133.0,3138.0,3832.0,4095.0
2025-05-26 12:00:00,1005.7,24.3,83.0,0.0,0.0,0.0,24.0,3034.0,2779.0,3731.0,3662.0
2025-05-26 13:00:00,1005.6,23.3,82.0,0.8,291.0,0.0,26.0,3360.0,3111.0,4332.0,3890.0
2025-05-26 14:00:00,1004.9,24.1,79.0,0.9,272.0,0.0,15.0,3573.0,3235.0,4612.0,4031.0
